           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
1057 : shield_m_WMG020_normal,      35148,      35149,      35150,      35151,          0,          0, 
1058 : shield_m_WMG020_battle,      35152,      35153,      35154,      35155,          0,          0, 
1059 : shield_m_WMG020_warriors,      35156,      35157,      35158,      35159,          0,          0, 
1060 : shield_m_WMG020_brave,      35160,      35161,      35162,      35163,          0,          0, 
1061 : shield_m_WMG020_elite,      35164,      35165,      35166,      35167,          0,          0, 
1062 : shield_m_WMG020_champion,      35168,      35169,      35170,      35171,          0,          0, 
1063 : shield_m_WMG020_warload,      35172,      35173,      35174,      35175,          0,          0, 
1064 : shield_m_WMG020_divine,      35176,      35177,      35178,      35179,          0,          0, 
1065 : shield_m_WMG020_dragon,      35180,      35181,      35182,      35183,          0,          0, 
1066 : shield_m_WMG020_crystal,      35184,      35185,      35186,      35187,          0,          0, 
1067 : shield_m_WMG020_damascus,      35188,      35189,      35190,      35191,          0,          0, 
1068 : shield_m_WMG020_antique,      35192,      35193,      35194,      35195,          0,          0, 
1069 : shield_m_WMG030_normal,      35196,      35197,      35198,      35199,          0,          0, 
1070 : shield_m_WMG030_quality,      35200,      35201,      35202,      35203,          0,          0, 
1071 : shield_m_WMG030_fine,      35204,      35205,      35206,      35207,          0,          0, 
1072 : shield_m_WMG030_fire,      35208,      35209,      35210,      35211,          0,          0, 
1073 : shield_m_WMG030_thunder,      35212,      35213,      35214,      35215,          0,          0, 
1074 : shield_m_WMG030_ice,      35216,      35217,      35218,      35219,          0,          0, 
1075 : shield_m_WMG030_acid,      35220,      35221,      35222,      35223,          0,          0, 
1076 : shield_m_WMG030_poison,      35224,      35225,      35226,      35227,          0,          0, 
1077 : shield_m_WMG030_defense,      35228,      35229,      35230,      35231,          0,          0, 
1078 : shield_m_WMG030_reflect,      35232,      35233,      35234,      35235,          0,          0, 
1079 : shield_m_WMG030_antique,      35236,      35237,      35238,      35239,          0,          0, 
1080 : shield_m_uniq_01,      35240,      35241,      35242,      35243,          0,          0, 
1081 : shield_m_uniq_02,      35244,      35245,      35246,      35247,          0,          0, 
1082 : shield_m_uniq_03,      35248,      35249,      35250,      35251,          0,          0, 
1083 : shield_m_uniq_04,      35252,      35253,      35254,      35255,          0,          0, 
1084 : shield_m_uniq_05,      35256,      35257,      35258,      35259,          0,          0, 
1085 : shield_m_uniq_06,      35260,      35261,      35262,      35263,          0,          0, 
1086 : shield_l_WLG010_normal,      35264,      35265,      35266,      35267,          0,          0, 
1087 : shield_l_WLG010_battle,      35268,      35269,      35270,      35271,          0,          0, 
1088 : shield_l_WLG010_warriors,      35272,      35273,      35274,      35275,          0,          0, 
1089 : shield_l_WLG010_brave,      35276,      35277,      35278,      35279,          0,          0, 
1090 : shield_l_WLG010_elite,      35280,      35281,      35282,      35283,          0,          0, 
1091 : shield_l_WLG010_champion,      35284,      35285,      35286,      35287,          0,          0, 
1092 : shield_l_WLG010_warload,      35288,      35289,      35290,      35291,          0,          0, 
1093 : shield_l_WLG010_divine,      35292,      35293,      35294,      35295,          0,          0, 
1094 : shield_l_WLG010_dragon,      35296,      35297,      35298,      35299,          0,          0, 
1095 : shield_l_WLG010_crystal,      35300,      35301,      35302,      35303,          0,          0, 
1096 : shield_l_WLG010_damascus,      35304,      35305,      35306,      35307,          0,          0, 
1097 : shield_l_WLG010_antique,      35308,      35309,      35310,      35311,          0,          0, 
1098 : shield_l_WLG030_normal,      35312,      35313,      35314,      35315,          0,          0, 
1099 : shield_l_WLG030_battle,      35316,      35317,      35318,      35319,          0,          0, 
1100 : shield_l_WLG030_warriors,      35320,      35321,      35322,      35323,          0,          0, 
1101 : shield_l_WLG030_brave,      35324,      35325,      35326,      35327,          0,          0, 
1102 : shield_l_WLG030_elite,      35328,      35329,      35330,      35331,          0,          0, 
1103 : shield_l_WLG030_champion,      35332,      35333,      35334,      35335,          0,          0, 
1104 : shield_l_WLG030_warload,      35336,      35337,      35338,      35339,          0,          0, 
1105 : shield_l_WLG030_divine,      35340,      35341,      35342,      35343,          0,          0, 
1106 : shield_l_WLG030_dragon,      35344,      35345,      35346,      35347,          0,          0, 
1107 : shield_l_WLG030_crystal,      35348,      35349,      35350,      35351,          0,          0, 
1108 : shield_l_WLG030_damascus,      35352,      35353,      35354,      35355,          0,          0, 
1109 : shield_l_WLG030_antique,      35356,      35357,      35358,      35359,          0,          0, 
1110 : shield_l_WLG020_normal,      35360,      35361,      35362,      35363,          0,          0, 
1111 : shield_l_WLG020_quality,      35364,      35365,      35366,      35367,          0,          0, 
1112 : shield_l_WLG020_fine,      35368,      35369,      35370,      35371,          0,          0, 
1113 : shield_l_WLG020_slash,      35372,      35373,      35374,      35375,          0,          0, 
1114 : shield_l_WLG020_blow,      35376,      35377,      35378,      35379,          0,          0, 
1115 : shield_l_WLG020_maul,      35380,      35381,      35382,      35383,          0,          0, 
1116 : shield_l_WLG020_thrust,      35384,      35385,      35386,      35387,          0,          0, 
1117 : shield_l_WLG020_antique,      35388,      35389,      35390,      35391,          0,          0, 
1118 : shield_l_uniq_01,      35392,      35393,      35394,      35395,          0,          0, 
1119 : shield_l_uniq_02,      35396,      35397,      35398,      35399,          0,          0, 
1120 : shield_l_uniq_03,      35400,      35401,      35402,      35403,          0,          0, 
1121 : shield_l_uniq_04,      35404,      35405,      35406,      35407,          0,          0, 
1122 : shield_l_uniq_05,      35408,      35409,      35410,      35411,          0,          0, 
1123 : shield_l_uniq_06,      35412,      35413,      35414,      35415,          0,          0, 
1124 : shield_x_WXG010_normal,      35416,      35417,      35418,      35419,          0,          0, 
1125 : shield_x_WXG010_battle,      35420,      35421,      35422,      35423,          0,          0, 
1126 : shield_x_WXG010_warriors,      35424,      35425,      35426,      35427,          0,          0, 
1127 : shield_x_WXG010_brave,      35428,      35429,      35430,      35431,          0,          0, 
1128 : shield_x_WXG010_elite,      35432,      35433,      35434,      35435,          0,          0, 
1129 : shield_x_WXG010_champion,      35436,      35437,      35438,      35439,          0,          0, 
1130 : shield_x_WXG010_warload,      35440,      35441,      35442,      35443,          0,          0, 
1131 : shield_x_WXG010_divine,      35444,      35445,      35446,      35447,          0,          0, 
1132 : shield_x_WXG010_dragon,      35448,      35449,      35450,      35451,          0,          0, 
1133 : shield_x_WXG010_crystal,      35452,      35453,      35454,      35455,          0,          0, 
1134 : shield_x_WXG010_damascus,      35456,      35457,      35458,      35459,          0,          0, 
1135 : shield_x_WXG010_antique,      35460,      35461,      35462,      35463,          0,          0, 
1136 : shield_x_WXG020_normal,      35464,      35465,      35466,      35467,          0,          0, 
1137 : shield_x_WXG020_quality,      35468,      35469,      35470,      35471,          0,          0, 
1138 : shield_x_WXG020_fine,      35472,      35473,      35474,      35475,          0,          0, 
1139 : shield_x_WXG020_fire,      35476,      35477,      35478,      35479,          0,          0, 
1140 : shield_x_WXG020_thunder,      35480,      35481,      35482,      35483,          0,          0, 
1141 : shield_x_WXG020_ice,      35484,      35485,      35486,      35487,          0,          0, 
1142 : shield_x_WXG020_acid,      35488,      35489,      35490,      35491,          0,          0, 
1143 : shield_x_WXG020_poison,      35492,      35493,      35494,      35495,          0,          0, 
1144 : shield_x_WXG020_defense,      35496,      35497,      35498,      35499,          0,          0, 
1145 : shield_x_WXG020_reflect,      35500,      35501,      35502,      35503,          0,          0, 
1146 : shield_x_WXG020_antique,      35504,      35505,      35506,      35507,          0,          0, 
1147 : shield_x_uniq_01,      35508,      35509,      35510,      35511,          0,          0, 
1148 : shield_x_uniq_02,      35512,      35513,      35514,      35515,          0,          0, 
1149 : accessories_necklace_01,      35516,      35517,      35518,      35519,          0,          0, 
1150 : accessories_necklace_02,      35520,      35521,      35522,      35523,          0,          0, 
1151 : accessories_necklace_03,      35524,      35525,      35526,      35527,          0,          0, 
1152 : accessories_necklace_09,      35528,      35529,      35530,      35531,          0,          0, 
1153 : accessories_necklace,      35532,      35533,      35534,      35535,          0,          0, 
1154 : accessories_necklace,      35536,      35537,      35538,      35539,          0,          0, 
1155 : accessories_necklace,      35540,      35541,      35542,      35543,          0,          0, 
1156 : accessories_necklace,      35544,      35545,      35546,      35547,          0,          0, 
1157 : accessories_necklace,      35548,      35549,      35550,      35551,          0,          0, 
1158 : accessories_necklace,      35552,      35553,      35554,      35555,          0,          0, 
1159 : accessories_necklace,      35556,      35557,      35558,      35559,          0,          0, 
1160 : accessories_necklace,      35560,      35561,      35562,      35563,          0,          0, 
1161 : accessories_necklace,      35564,      35565,      35566,      35567,          0,          0, 
1162 : accessories_necklace,      35568,      35569,      35570,      35571,          0,          0, 
1163 : accessories_necklace,      35572,      35573,      35574,      35575,          0,          0, 
1164 : accessories_necklace,      35576,      35577,      35578,      35579,          0,          0, 
1165 : accessories_necklace,      35580,      35581,      35582,      35583,          0,          0, 
1166 : accessories_necklace,      35584,      35585,      35586,      35587,          0,          0, 
1167 : accessories_necklace,      35588,      35589,      35590,      35591,          0,          0, 
1168 : accessories_necklace,      35592,      35593,      35594,      35595,          0,          0, 
1169 : accessories_necklace,      35596,      35597,      35598,      35599,          0,          0, 
1170 : accessories_necklace,      35600,      35601,      35602,      35603,          0,          0, 
1171 : accessories_necklace,      35604,      35605,      35606,      35607,          0,          0, 
1172 : accessories_necklace,      35608,      35609,      35610,      35611,          0,          0, 
1173 : accessories_necklace,      35612,      35613,      35614,      35615,          0,          0, 
1174 : accessories_necklace,      35616,      35617,      35618,      35619,          0,          0, 
1175 : accessories_necklace,      35620,      35621,      35622,      35623,          0,          0, 
1176 : accessories_ring_01,      35624,      35625,      35626,      35627,          0,          0, 
1177 : accessories_ring_02,      35628,      35629,      35630,      35631,          0,          0, 
1178 : accessories_ring_03,      35632,      35633,      35634,      35635,          0,          0, 
1179 : accessories_ring_09,      35636,      35637,      35638,      35639,          0,          0, 
1180 : accessories_ring,      35640,      35641,      35642,      35643,          0,          0, 
1181 : accessories_ring,      35644,      35645,      35646,      35647,          0,          0, 
1182 : accessories_ring,      35648,      35649,      35650,      35651,          0,          0, 
1183 : accessories_ring,      35652,      35653,      35654,      35655,          0,          0, 
1184 : accessories_ring,      35656,      35657,      35658,      35659,          0,          0, 
1185 : accessories_ring,      35660,      35661,      35662,      35663,          0,          0, 
1186 : accessories_ring,      35664,      35665,      35666,      35667,          0,          0, 
1187 : accessories_ring,      35668,      35669,      35670,      35671,          0,          0, 
1188 : accessories_ring,      35672,      35673,      35674,      35675,          0,          0, 
1189 : accessories_ring,      35676,      35677,      35678,      35679,          0,          0, 
1190 : accessories_ring,      35680,      35681,      35682,      35683,          0,          0, 
1191 : accessories_ring,      35684,      35685,      35686,      35687,          0,          0, 
1192 : accessories_ring,      35688,      35689,      35690,      35691,          0,          0, 
1193 : accessories_ring,      35692,      35693,      35694,      35695,          0,          0, 
1194 : accessories_ring,      35696,      35697,      35698,      35699,          0,          0, 
1195 : accessories_ring,      35700,      35701,      35702,      35703,          0,          0, 
1196 : accessories_ring,      35704,      35705,      35706,      35707,          0,          0, 
1197 : accessories_ring,      35708,      35709,      35710,      35711,          0,          0, 
1198 : accessories_ring,      35712,      35713,      35714,      35715,          0,          0, 
1199 : accessories_ring,      35716,      35717,      35718,      35719,          0,          0, 
1200 : accessories_ring,      35720,      35721,      35722,      35723,          0,          0, 
1201 : accessories_ring,      35724,      35725,      35726,      35727,          0,          0, 
1202 : accessories_ring,      35728,      35729,      35730,      35731,          0,          0, 
1203 : accessories_ring,      35732,      35733,      35734,      35735,          0,          0, 
1204 : accessories_ring,      35736,      35737,      35738,      35739,          0,          0, 
1205 : accessories_ring,      35740,      35741,      35742,      35743,          0,          0, 
1206 : accessories_bangle_01,      35744,      35745,      35746,      35747,          0,          0, 
1207 : accessories_bangle_02,      35748,      35749,      35750,      35751,          0,          0, 
1208 : accessories_bangle_03,      35752,      35753,      35754,      35755,          0,          0, 
1209 : accessories_bangle_09,      35756,      35757,      35758,      35759,          0,          0, 
1210 : accessories_bangle,      35760,      35761,      35762,      35763,          0,          0, 
1211 : accessories_bangle,      35764,      35765,      35766,      35767,          0,          0, 
1212 : accessories_bangle,      35768,      35769,      35770,      35771,          0,          0, 
1213 : accessories_bangle,      35772,      35773,      35774,      35775,          0,          0, 
1214 : accessories_bangle,      35776,      35777,      35778,      35779,          0,          0, 
1215 : accessories_bangle,      35780,      35781,      35782,      35783,          0,          0, 
1216 : accessories_bangle,      35784,      35785,      35786,      35787,          0,          0, 
1217 : accessories_bangle,      35788,      35789,      35790,      35791,          0,          0, 
1218 : accessories_bangle,      35792,      35793,      35794,      35795,          0,          0, 
1219 : accessories_bangle,      35796,      35797,      35798,      35799,          0,          0, 
1220 : accessories_bangle,      35800,      35801,      35802,      35803,          0,          0, 
1221 : accessories_bangle,      35804,      35805,      35806,      35807,          0,          0, 
1222 : accessories_bangle,      35808,      35809,      35810,      35811,          0,          0, 
1223 : accessories_bangle,      35812,      35813,      35814,      35815,          0,          0, 
1224 : accessories_bangle,      35816,      35817,      35818,      35819,          0,          0, 
1225 : accessories_bangle,      35820,      35821,      35822,      35823,          0,          0, 
1226 : accessories_bangle,      35824,      35825,      35826,      35827,          0,          0, 
1227 : accessories_bangle,      35828,      35829,      35830,      35831,          0,          0, 
1228 : accessories_bangle,      35832,      35833,      35834,      35835,          0,          0, 
1229 : accessories_bangle,      35836,      35837,      35838,      35839,          0,          0, 
1230 : accessories_bangle,      35840,      35841,      35842,      35843,          0,          0, 
1231 : accessories_bangle,      35844,      35845,      35846,      35847,          0,          0, 
1232 : accessories_bangle,      35848,      35849,      35850,      35851,          0,          0, 
1233 : accessories_bangle,      35852,      35853,      35854,      35855,          0,          0, 
1234 : accessories_bangle,      35856,      35857,      35858,      35859,          0,          0, 
1235 : accessories_bangle,      35860,      35861,      35862,      35863,          0,          0, 
1236 : accessories_earring_01,      35864,      35865,      35866,      35867,          0,          0, 
1237 : accessories_earring_02,      35868,      35869,      35870,      35871,          0,          0, 
1238 : accessories_earring_03,      35872,      35873,      35874,      35875,          0,          0, 
1239 : accessories_earring_09,      35876,      35877,      35878,      35879,          0,          0, 
1240 : accessories_earring,      35880,      35881,      35882,      35883,          0,          0, 
1241 : accessories_earring,      35884,      35885,      35886,      35887,          0,          0, 
1242 : accessories_earring,      35888,      35889,      35890,      35891,          0,          0, 
1243 : accessories_earring,      35892,      35893,      35894,      35895,          0,          0, 
1244 : accessories_earring,      35896,      35897,      35898,      35899,          0,          0, 
1245 : accessories_earring,      35900,      35901,      35902,      35903,          0,          0, 
1246 : accessories_earring,      35904,      35905,      35906,      35907,          0,          0, 
1247 : accessories_earring,      35908,      35909,      35910,      35911,          0,          0, 
1248 : accessories_earring,      35912,      35913,      35914,      35915,          0,          0, 
1249 : accessories_earring,      35916,      35917,      35918,      35919,          0,          0, 
1250 : accessories_earring,      35920,      35921,      35922,      35923,          0,          0, 
1251 : accessories_earring,      35924,      35925,      35926,      35927,          0,          0, 
1252 : accessories_earring,      35928,      35929,      35930,      35931,          0,          0, 
1253 : accessories_earring,      35932,      35933,      35934,      35935,          0,          0, 
1254 : accessories_earring,      35936,      35937,      35938,      35939,          0,          0, 
1255 : accessories_earring,      35940,      35941,      35942,      35943,          0,          0, 
1256 : accessories_earring,      35944,      35945,      35946,      35947,          0,          0, 
1257 : accessories_earring,      35948,      35949,      35950,      35951,          0,          0, 
1258 : accessories_earring,      35952,      35953,      35954,      35955,          0,          0, 
1259 : accessories_earring,      35956,      35957,      35958,      35959,          0,          0, 
1260 : accessories_earring,      35960,      35961,      35962,      35963,          0,          0, 
1261 : accessories_earring,      35964,      35965,      35966,      35967,          0,          0, 
1262 : accessories_earring,      35968,      35969,      35970,      35971,          0,          0, 
1263 : accessories_earring,      35972,      35973,      35974,      35975,          0,          0, 
1264 : accessories_earring,      35976,      35977,      35978,      35979,          0,          0, 
1265 : accessories_earring,      35980,      35981,      35982,      35983,          0,          0, 
1266 : accessories_earring,      35984,      35985,      35986,      35987,          0,          0, 
1267 : accessories_earring,      35988,      35989,      35990,      35991,          0,          0, 
1268 : accessories_belt_01,      35992,      35993,      35994,      35995,          0,          0, 
1269 : accessories_belt_02,      35996,      35997,      35998,      35999,          0,          0, 
1270 : accessories_belt_03,      36000,      36001,      36002,      36003,          0,          0, 
1271 : accessories_belt,      36004,      36005,      36006,      36007,          0,          0, 
1272 : accessories_belt,      36008,      36009,      36010,      36011,          0,          0, 
1273 : accessories_belt,      36012,      36013,      36014,      36015,          0,          0, 
1274 : accessories_belt,      36016,      36017,      36018,      36019,          0,          0, 
1275 : accessories_belt,      36020,      36021,      36022,      36023,          0,          0, 
1276 : accessories_belt,      36024,      36025,      36026,      36027,          0,          0, 
1277 : accessories_belt,      36028,      36029,      36030,      36031,          0,          0, 
1278 : accessories_belt,      36032,      36033,      36034,      36035,          0,          0, 
1279 : accessories_belt,      36036,      36037,      36038,      36039,          0,          0, 
1280 : accessories_belt,      36040,      36041,      36042,      36043,          0,          0, 
1281 : accessories_belt,      36044,      36045,      36046,      36047,          0,          0, 
1282 : accessories_belt,      36048,      36049,      36050,      36051,          0,          0, 
1283 : accessories_belt,      36052,      36053,      36054,      36055,          0,          0, 
1284 : accessories_belt,      36056,      36057,      36058,      36059,          0,          0, 
1285 : accessories_belt,      36060,      36061,      36062,      36063,          0,          0, 
1286 : accessories_belt,      36064,      36065,      36066,      36067,          0,          0, 
1287 : accessories_belt,      36068,      36069,      36070,      36071,          0,          0, 
1288 : accessories_belt,      36072,      36073,      36074,      36075,          0,          0, 
1289 : accessories_belt,      36076,      36077,      36078,      36079,          0,          0, 
1290 : accessories_belt,      36080,      36081,      36082,      36083,          0,          0, 
1291 : accessories_belt,      36084,      36085,      36086,      36087,          0,          0, 
1292 : accessories_belt,      36088,      36089,      36090,      36091,          0,          0, 
1293 : accessories_anklet_01,      36092,      36093,      36094,      36095,          0,          0, 
1294 : accessories_anklet_02,      36096,      36097,      36098,      36099,          0,          0, 
1295 : accessories_anklet_03,      36100,      36101,      36102,      36103,          0,          0, 
1296 : accessories_anklet_09,      36104,      36105,      36106,      36107,          0,          0, 
1297 : accessories_anklet,      36108,      36109,      36110,      36111,          0,          0, 
1298 : accessories_anklet,      36112,      36113,      36114,      36115,          0,          0, 
1299 : accessories_anklet,      36116,      36117,      36118,      36119,          0,          0, 
1300 : accessories_anklet,      36120,      36121,      36122,      36123,          0,          0, 
1301 : accessories_anklet,      36124,      36125,      36126,      36127,          0,          0, 
1302 : accessories_anklet,      36128,      36129,      36130,      36131,          0,          0, 
1303 : accessories_anklet,      36132,      36133,      36134,      36135,          0,          0, 
1304 : accessories_anklet,      36136,      36137,      36138,      36139,          0,          0, 
1305 : accessories_anklet,      36140,      36141,      36142,      36143,          0,          0, 
1306 : accessories_anklet,      36144,      36145,      36146,      36147,          0,          0, 
1307 : accessories_anklet,      36148,      36149,      36150,      36151,          0,          0, 
1308 : accessories_anklet,      36152,      36153,      36154,      36155,          0,          0, 
1309 : accessories_anklet,      36156,      36157,      36158,      36159,          0,          0, 
1310 : accessories_anklet,      36160,      36161,      36162,      36163,          0,          0, 
1311 : accessories_anklet,      36164,      36165,      36166,      36167,          0,          0, 
1312 : accessories_anklet,      36168,      36169,      36170,      36171,          0,          0, 
1313 : accessories_anklet,      36172,      36173,      36174,      36175,          0,          0, 
1314 : accessories_anklet,      36176,      36177,      36178,      36179,          0,          0, 
1315 : accessories_anklet,      36180,      36181,      36182,      36183,          0,          0, 
1316 : accessories_anklet,      36184,      36185,      36186,      36187,          0,          0, 
1317 : accessories_anklet,      36188,      36189,      36190,      36191,          0,          0, 
1318 : accessories_amulet_01,      36192,      36193,      36194,      36195,          0,          0, 
1319 : accessories_amulet_02,      36196,      36197,      36198,      36199,          0,          0, 
1320 : accessories_amulet_03,      36200,      36201,      36202,      36203,          0,          0, 
1321 : accessories_amulet_09,      36204,      36205,      36206,      36207,          0,          0, 
1322 : accessories_amulet,      36208,      36209,      36210,      36211,          0,          0, 
1323 : accessories_amulet,      36212,      36213,      36214,      36215,          0,          0, 
1324 : accessories_amulet,      36216,      36217,      36218,      36219,          0,          0, 
1325 : accessories_amulet,      36220,      36221,      36222,      36223,          0,          0, 
1326 : accessories_amulet,      36224,      36225,      36226,      36227,          0,          0, 
1327 : accessories_amulet,      36228,      36229,      36230,      36231,          0,          0, 
1328 : accessories_amulet,      36232,      36233,      36234,      36235,          0,          0, 
1329 : accessories_amulet,      36236,      36237,      36238,      36239,          0,          0, 
1330 : accessories_amulet,      36240,      36241,      36242,      36243,          0,          0, 
1331 : accessories_amulet,      36244,      36245,      36246,      36247,          0,          0, 
1332 : accessories_amulet,      36248,      36249,      36250,      36251,          0,          0, 
1333 : accessories_amulet,      36252,      36253,      36254,      36255,          0,          0, 
1334 : accessories_amulet,      36256,      36257,      36258,      36259,          0,          0, 
1335 : accessories_amulet,      36260,      36261,      36262,      36263,          0,          0, 
1336 : accessories_amulet,      36264,      36265,      36266,      36267,          0,          0, 
1337 : accessories_amulet,      36268,      36269,      36270,      36271,          0,          0, 
1338 : accessories_amulet,      36272,      36273,      36274,      36275,          0,          0, 
1339 : accessories_amulet,      36276,      36277,      36278,      36279,          0,          0, 
1340 : accessories_amulet,      36280,      36281,      36282,      36283,          0,          0, 
1341 : accessories_jewel,      36284,      36285,      36286,      36287,          0,          0, 
1342 : accessories_jewel,      36288,      36289,      36290,      36291,          0,          0, 
1343 : accessories_jewel,      36292,      36293,      36294,      36295,          0,          0, 
1344 : accessories_jewel,      36296,      36297,      36298,      36299,          0,          0, 
1345 : accessories_jewel,      36300,      36301,      36302,      36303,          0,          0, 
1346 : accessories_jewel,      36304,      36305,      36306,      36307,          0,          0, 
1347 : accessories_jewel,      36308,      36309,      36310,      36311,          0,          0, 
1348 : accessories_jewel,      36312,      36313,      36314,      36315,          0,          0, 
1349 : accessories_jewel,      36316,      36317,      36318,      36319,          0,          0, 
1350 : accessories_etc,      36320,      36321,      36322,      36323,          0,          0, 
1351 : accessories_etc,      36324,      36325,      36326,      36327,          0,          0, 
1352 : accessories_etc,      36328,      36329,      36330,      36331,          0,          0, 
1353 : accessories_etc,      36332,      36333,      36334,      36335,          0,          0, 
1354 : accessories_etc,      36336,      36337,      36338,      36339,          0,          0, 
1355 : accessories_etc,      36340,      36341,      36342,      36343,          0,          0, 
1356 : accessories_etc,      36344,      36345,      36346,      36347,          0,          0, 
1357 : accessories_etc,      36348,      36349,      36350,      36351,          0,          0, 
1358 : accessories_etc,      36352,      36353,      36354,      36355,          0,          0, 
1359 : accessories_etc,      36356,      36357,      36358,      36359,          0,          0, 
1360 : accessories_etc,      36360,      36361,      36362,      36363,          0,          0, 
1361 : accessories_etc,      36364,      36365,      36366,      36367,          0,          0, 
1362 : accessories_etc,      36368,      36369,      36370,      36371,          0,          0, 
1363 : accessories_etc,      36372,      36373,      36374,      36375,          0,          0, 
1364 : mons_attack_type_01_01,      36376,      36377,      36378,      36379,          0,          0, 
1365 : mons_attack_type_02_01,      36380,      36381,      36382,      36383,          0,          0, 
1366 : mons_attack_type_03_01,      36384,      36385,      36386,      36387,          0,          0, 
1367 : mons_attack_type_04_01,      36388,      36389,      36390,      36391,          0,          0, 
1368 : mons_attack_type_05_01,      36392,      36393,      36394,      36395,          0,          0, 
1369 : mons_attack_type_06_01,      36396,      36397,      36398,      36399,          0,          0, 
1370 : ex_uniq_mons_snievan,      36400,      36401,      36402,      36403,          0,          0, 
1371 : ex_uniq_mons_snievan,      36404,      36405,      36406,      36407,          0,          0, 
1372 : ex_uniq_mons_snievan,      36408,      36409,      36410,      36411,          0,          0, 
1373 : ex_uniq_mons_zuido__,      36412,      36413,      36414,      36415,          0,          0, 
1374 : ex_uniq_mons_zuido__,      36416,      36417,      36418,      36419,          0,          0, 
1375 : ex_uniq_mons_zuido__,      36420,      36421,      36422,      36423,          0,          0, 
1376 : ex_uniq_mons_ludope_,      36424,      36425,      36426,      36427,          0,          0, 
1377 : ex_uniq_mons_ludope_,      36428,      36429,      36430,      36431,          0,          0, 
1378 : ex_uniq_mons_ludope_,      36432,      36433,      36434,      36435,          0,          0, 
1379 : ex_uniq_mons_hannah_,      36436,      36437,      36438,      36439,          0,          0, 
1380 : ex_uniq_mons_hannah_,      36440,      36441,      36442,      36443,          0,          0, 
1381 : ex_uniq_mons_hannah_,      36444,      36445,      36446,      36447,          0,          0, 
1382 : ex_uniq_mons_milton_,      36448,      36449,      36450,      36451,          0,          0, 
1383 : ex_uniq_mons_milton_,      36452,      36453,      36454,      36455,          0,          0, 
1384 : ex_uniq_mons_milton_,      36456,      36457,      36458,      36459,          0,          0, 
1385 : ex_uniq_mons_hinnah_,      36460,      36461,      36462,      36463,          0,          0, 
1386 : ex_uniq_mons_hinnah_,      36464,      36465,      36466,      36467,          0,          0, 
1387 : ex_uniq_mons_hinnah_,      36468,      36469,      36470,      36471,          0,          0, 
1388 : ex_uniq_mons_young__,      36472,      36473,      36474,      36475,          0,          0, 
1389 : ex_uniq_mons_young__,      36476,      36477,      36478,      36479,          0,          0, 
1390 : ex_uniq_mons_young__,      36480,      36481,      36482,      36483,          0,          0, 
1391 : ex_uniq_kirunea,      36484,      36485,      36486,      36487,          0,          0, 
1392 : ex_uniq_valeria_heart,      36488,      36489,      36490,      36491,          0,          0, 

