           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
1121 : mons_MI0010_100_clr1,      29848,      29849,      29850,      29851,          0,          0, 
1122 : mons_MI0010_100_clr2,      29852,      29853,      29854,      29855,          0,          0, 
1123 : mons_MI0012_150_clr0,      29856,      29857,      29858,      29859,          0,          0, 
1124 : mons_MI0012_150_clr1,      29860,      29861,      29862,      29863,          0,          0, 
1125 : mons_MI0012_150_clr2,      29864,      29865,      29866,      29867,          0,          0, 
1126 : mons_MI0010_NM_001,      29868,      29869,      29870,      29871,          0,          0, 
1127 : mons_MI0010_NM_002,      29872,      29873,      29874,      29875,          0,          0, 
1128 : mons_MI0010_NM_003,      29876,      29877,      29878,      29879,          0,          0, 
1129 : mons_MI0010_NM_004,      29880,      29881,      29882,      29883,          0,          0, 
1130 : mons_MI0010_NM_005,      29884,      29885,      29886,      29887,          0,          0, 
1131 : mons_MI0010_NM_006,      29888,      29889,      29890,      29891,          0,          0, 
1132 : mons_MI0010_NM_007,      29892,      29893,      29894,      29895,          0,          0, 
1133 : mons_MI0010_NM_008,      29896,      29897,      29898,      29899,          0,          0, 
1134 : mons_MK1010_100_clr0,      29900,      29901,      29902,      29903,          0,          0, 
1135 : mons_MK1010_100_clr1,      29904,      29905,      29906,      29907,          0,          0, 
1136 : mons_MK1010_100_clr2,      29908,      29909,      29910,      29911,          0,          0, 
1137 : mons_MK1011_120_clr0,      29912,      29913,      29914,      29915,          0,          0, 
1138 : mons_MK1011_120_clr1,      29916,      29917,      29918,      29919,          0,          0, 
1139 : mons_MK1011_120_clr2,      29920,      29921,      29922,      29923,          0,          0, 
1140 : mons_MK1010_NM_001,      29924,      29925,      29926,      29927,          0,          0, 
1141 : mons_MK1010_NM_002,      29928,      29929,      29930,      29931,          0,          0, 
1142 : mons_MK1010_NM_003,      29932,      29933,      29934,      29935,          0,          0, 
1143 : mons_MK1010_NM_004,      29936,      29937,      29938,      29939,          0,          0, 
1144 : mons_MK1010_NM_005,      29940,      29941,      29942,      29943,          0,          0, 
1145 : mons_MK1010_NM_006,      29944,      29945,      29946,      29947,          0,          0, 
1146 : mons_MK1010_NM_007,      29948,      29949,      29950,      29951,          0,          0, 
1147 : mons_MK1010_NM_008,      29952,      29953,      29954,      29955,          0,          0, 
1148 : mons_MK0030_100_clr0,      29956,      29957,      29958,      29959,          0,          0, 
1149 : mons_MK0030_100_clr1,      29960,      29961,      29962,      29963,          0,          0, 
1150 : mons_MK0030_100_clr2,      29964,      29965,      29966,      29967,          0,          0, 
1151 : mons_MK0030_NM_001,      29968,      29969,      29970,      29971,          0,          0, 
1152 : mons_MK0030_NM_002,      29972,      29973,      29974,      29975,          0,          0, 
1153 : mons_MK0030_NM_003,      29976,      29977,      29978,      29979,          0,          0, 
1154 : mons_MK0030_NM_004,      29980,      29981,      29982,      29983,          0,          0, 
1155 : mons_MK0030_NM_005,      29984,      29985,      29986,      29987,          0,          0, 
1156 : mons_MK0030_NM_006,      29988,      29989,      29990,      29991,          0,          0, 
1157 : mons_MK0030_NM_007,      29992,      29993,      29994,      29995,          0,          0, 
1158 : mons_MK0030_NM_008,      29996,      29997,      29998,      29999,          0,          0, 
1159 : mons_MK0020_100_clr0,      30000,      30001,      30002,      30003,          0,          0, 
1160 : mons_MK0020_100_clr1,      30004,      30005,      30006,      30007,          0,          0, 
1161 : mons_MK0020_100_clr2,      30008,      30009,      30010,      30011,          0,          0, 
1162 : mons_MK0020_NM_001,      30012,      30013,      30014,      30015,          0,          0, 
1163 : mons_MK0020_NM_002,      30016,      30017,      30018,      30019,          0,          0, 
1164 : mons_MK0020_NM_003,      30020,      30021,      30022,      30023,          0,          0, 
1165 : mons_MK0020_NM_004,      30024,      30025,      30026,      30027,          0,          0, 
1166 : mons_MK0020_NM_005,      30028,      30029,      30030,      30031,          0,          0, 
1167 : mons_MK0020_NM_006,      30032,      30033,      30034,      30035,          0,          0, 
1168 : mons_MK0020_NM_007,      30036,      30037,      30038,      30039,          0,          0, 
1169 : mons_MK0020_NM_008,      30040,      30041,      30042,      30043,          0,          0, 
1170 : mons_MK0010_100_clr0,      30044,      30045,      30046,      30047,          0,          0, 
1171 : mons_MK0010_100_clr1,      30048,      30049,      30050,      30051,          0,          0, 
1172 : mons_MK0010_100_clr2,      30052,      30053,      30054,      30055,          0,          0, 
1173 : mons_MK0010_NM_001,      30056,      30057,      30058,      30059,          0,          0, 
1174 : mons_MK0010_NM_002,      30060,      30061,      30062,      30063,          0,          0, 
1175 : mons_MK0010_NM_003,      30064,      30065,      30066,      30067,          0,          0, 
1176 : mons_MK0010_NM_004,      30068,      30069,      30070,      30071,          0,          0, 
1177 : mons_MK0010_NM_005,      30072,      30073,      30074,      30075,          0,          0, 
1178 : mons_MK0010_NM_006,      30076,      30077,      30078,      30079,          0,          0, 
1179 : mons_MK0010_NM_007,      30080,      30081,      30082,      30083,          0,          0, 
1180 : mons_MK0010_NM_008,      30084,      30085,      30086,      30087,          0,          0, 
1181 : mons_ML0010_100_clr0,      30088,      30089,      30090,      30091,          0,          0, 
1182 : mons_ML0010_100_clr1,      30092,      30093,      30094,      30095,          0,          0, 
1183 : mons_ML0010_100_clr2,      30096,      30097,      30098,      30099,          0,          0, 
1184 : mons_ML0011_120_clr0,      30100,      30101,      30102,      30103,          0,          0, 
1185 : mons_ML0011_120_clr1,      30104,      30105,      30106,      30107,          0,          0, 
1186 : mons_ML0011_120_clr2,      30108,      30109,      30110,      30111,          0,          0, 
1187 : mons_ML0010_NM_001,      30112,      30113,      30114,      30115,          0,          0, 
1188 : mons_ML0010_NM_002,      30116,      30117,      30118,      30119,          0,          0, 
1189 : mons_ML0010_NM_003,      30120,      30121,      30122,      30123,          0,          0, 
1190 : mons_ML0010_NM_004,      30124,      30125,      30126,      30127,          0,          0, 
1191 : mons_ML0010_NM_005,      30128,      30129,      30130,      30131,          0,          0, 
1192 : mons_ML0010_NM_006,      30132,      30133,      30134,      30135,          0,          0, 
1193 : mons_ML0010_NM_007,      30136,      30137,      30138,      30139,          0,          0, 
1194 : mons_ML0010_NM_008,      30140,      30141,      30142,      30143,          0,          0, 
1195 : mons_ML0020_100_clr0,      30144,      30145,      30146,      30147,          0,          0, 
1196 : mons_ML0020_100_clr1,      30148,      30149,      30150,      30151,          0,          0, 
1197 : mons_ML0020_100_clr2,      30152,      30153,      30154,      30155,          0,          0, 
1198 : mons_ML0021_120_clr0,      30156,      30157,      30158,      30159,          0,          0, 
1199 : mons_ML0021_120_clr1,      30160,      30161,      30162,      30163,          0,          0, 
1200 : mons_ML0021_120_clr2,      30164,      30165,      30166,      30167,          0,          0, 
1201 : mons_ML0020_NM_001,      30168,      30169,      30170,      30171,          0,          0, 
1202 : mons_ML0020_NM_002,      30172,      30173,      30174,      30175,          0,          0, 
1203 : mons_ML0020_NM_003,      30176,      30177,      30178,      30179,          0,          0, 
1204 : mons_ML0020_NM_004,      30180,      30181,      30182,      30183,          0,          0, 
1205 : mons_ML0020_NM_005,      30184,      30185,      30186,      30187,          0,          0, 
1206 : mons_ML0020_NM_006,      30188,      30189,      30190,      30191,          0,          0, 
1207 : mons_ML0020_NM_007,      30192,      30193,      30194,      30195,          0,          0, 
1208 : mons_ML0020_NM_008,      30196,      30197,      30198,      30199,          0,          0, 
1209 : mons_ML1010_100_clr0,      30200,      30201,      30202,      30203,          0,          0, 
1210 : mons_ML1010_100_clr1,      30204,      30205,      30206,      30207,          0,          0, 
1211 : mons_ML1010_100_clr2,      30208,      30209,      30210,      30211,          0,          0, 
1212 : mons_ML1010_NM_001,      30212,      30213,      30214,      30215,          0,          0, 
1213 : mons_ML1010_NM_002,      30216,      30217,      30218,      30219,          0,          0, 
1214 : mons_ML1010_NM_003,      30220,      30221,      30222,      30223,          0,          0, 
1215 : mons_ML1010_NM_004,      30224,      30225,      30226,      30227,          0,          0, 
1216 : mons_ML1010_NM_005,      30228,      30229,      30230,      30231,          0,          0, 
1217 : mons_ML1010_NM_006,      30232,      30233,      30234,      30235,          0,          0, 
1218 : mons_ML1010_NM_007,      30236,      30237,      30238,      30239,          0,          0, 
1219 : mons_ML1010_NM_008,      30240,      30241,      30242,      30243,          0,          0, 
1220 : mons_MM0010_100_clr0,      30244,      30245,      30246,      30247,          0,          0, 
1221 : mons_MM0010_100_clr1,      30248,      30249,      30250,      30251,          0,          0, 
1222 : mons_MM0010_100_clr2,      30252,      30253,      30254,      30255,          0,          0, 
1223 : mons_MM0012_150_clr0,      30256,      30257,      30258,      30259,          0,          0, 
1224 : mons_MM0012_150_clr1,      30260,      30261,      30262,      30263,          0,          0, 
1225 : mons_MM0012_150_clr2,      30264,      30265,      30266,      30267,          0,          0, 
1226 : DLC_mons_MM0012_150_clr2,      30268,      30269,      30270,      30271,          0,          0, 
1227 : mons_MM0010_NM_001,      30272,      30273,      30274,      30275,          0,          0, 
1228 : mons_MM0010_NM_002,      30276,      30277,      30278,      30279,          0,          0, 
1229 : mons_MM0010_NM_003,      30280,      30281,      30282,      30283,          0,          0, 
1230 : mons_MM0010_NM_004,      30284,      30285,      30286,      30287,          0,          0, 
1231 : mons_MM0010_NM_005,      30288,      30289,      30290,      30291,          0,          0, 
1232 : mons_MM0010_NM_006,      30292,      30293,      30294,      30295,          0,          0, 
1233 : mons_MM0010_NM_007,      30296,      30297,      30298,      30299,          0,          0, 
1234 : mons_MM0010_NM_008,      30300,      30301,      30302,      30303,          0,          0, 
1235 : mons_MN0020_100_clr0,      30304,      30305,      30306,      30307,          0,          0, 
1236 : mons_MN0020_100_clr1,      30308,      30309,      30310,      30311,          0,          0, 
1237 : mons_MN0020_100_clr2,      30312,      30313,      30314,      30315,          0,          0, 
1238 : mons_MN0020_NM_001,      30316,      30317,      30318,      30319,          0,          0, 
1239 : mons_MN0020_NM_002,      30320,      30321,      30322,      30323,          0,          0, 
1240 : mons_MN0020_NM_003,      30324,      30325,      30326,      30327,          0,          0, 
1241 : mons_MN0020_NM_004,      30328,      30329,      30330,      30331,          0,          0, 
1242 : mons_MN0020_NM_005,      30332,      30333,      30334,      30335,          0,          0, 
1243 : mons_MN0020_NM_006,      30336,      30337,      30338,      30339,          0,          0, 
1244 : mons_MN0020_NM_007,      30340,      30341,      30342,      30343,          0,          0, 
1245 : mons_MN0020_NM_008,      30344,      30345,      30346,      30347,          0,          0, 
1246 : mons_CF0670_100_clr0,      30348,      30349,      30350,      30351,          0,          0, 
1247 : mons_CF0670_NM_001,      30352,      30353,      30354,      30355,          0,          0, 
1248 : mons_CF0670_NM_002,      30356,      30357,      30358,      30359,          0,          0, 
1249 : mons_CF0670_NM_003,      30360,      30361,      30362,      30363,          0,          0, 
1250 : mons_CF0670_NM_004,      30364,      30365,      30366,      30367,          0,          0, 
1251 : mons_MB8010_100_clr0,      30368,      30369,      30370,      30371,          0,          0, 
1252 : mons_MB8010_NM_001,      30372,      30373,      30374,      30375,          0,          0, 
1253 : mons_MB8010_NM_002,      30376,      30377,      30378,      30379,          0,          0, 
1254 : mons_MB8020_100_clr0,      30380,      30381,      30382,      30383,          0,          0, 
1255 : mons_MB8020_NM_001,      30384,      30385,      30386,      30387,          0,          0, 
1256 : mons_MB8020_NM_002,      30388,      30389,      30390,      30391,          0,          0, 
1257 : EV0170_001_BTL_01,      30392,      30393,      30394,      30395,          0,          0, 
1258 : EV0170_001_BTL_02,      30396,      30397,      30398,      30399,          0,          0, 
1259 : EV0210_001_BTL_01,      30400,      30401,      30402,      30403,          0,          0, 
1260 : EV0210_001_BTL_02,      30404,      30405,      30406,      30407,          0,          0, 
1261 : EV0210_001_BTL_06,      30408,      30409,      30410,      30411,          0,          0, 
1262 : EV0720_001_BTL_01,      30412,      30413,      30414,      30415,          0,          0, 
1263 : EV1150_001_BTL_01,      30416,      30417,      30418,      30419,          0,          0, 
1264 : EV1155_001_BTL_01,      30420,      30421,      30422,      30423,          0,          0, 
1265 : EV1170_001_BTL_01,      30424,      30425,      30426,      30427,          0,          0, 
1266 : EV1175_001_BTL_01,      30428,      30429,      30430,      30431,          0,          0, 
1267 : EV1190_001_BTL_01,      30432,      30433,      30434,      30435,          0,          0, 
1268 : EV1195_001_BTL_01,      30436,      30437,      30438,      30439,          0,          0, 
1269 : EV1210_001_BTL_01,      30440,      30441,      30442,      30443,          0,          0, 
1270 : EV1215_001_BTL_01,      30444,      30445,      30446,      30447,          0,          0, 
1271 : EV1230_001_BTL_01,      30448,      30449,      30450,      30451,          0,          0, 
1272 : EV1230_001_BTL,      30452,      30453,      30454,      30455,          0,          0, 
1273 : EV1235_001_BTL_01,      30456,      30457,      30458,      30459,          0,          0, 
1274 : EV1250_001_BTL_01,      30460,      30461,      30462,      30463,          0,          0, 
1275 : EV1255_001_BTL_01,      30464,      30465,      30466,      30467,          0,          0, 
1276 : EV1280_001_BTL_01,      30468,      30469,      30470,      30471,          0,          0, 
1277 : EV1420_001_BTL_01,      30472,      30473,      30474,      30475,          0,          0, 
1278 : EV1420_001_BTL,      30476,      30477,      30478,      30479,          0,          0, 
1279 : EV1490_001_BTL_01,      30480,      30481,      30482,      30483,          0,          0, 
1280 :       None,      30484,      30485,      30486,      30487,          0,          0, 
1281 : QE1060_001_BTL_01,      30488,      30489,      30490,      30491,          0,          0, 
1282 : QE1060_001_BTL_02,      30492,      30493,      30494,      30495,          0,          0, 
1283 : QE0040_001_BTL_01,      30496,      30497,      30498,      30499,          0,          0, 
1284 : QE0470_001_BTL_01,      30500,      30501,      30502,      30503,          0,          0, 
1285 : QE0530_001_BTL_01,      30504,      30505,      30506,      30507,          0,          0, 
1286 : QE0540_001_BTL_01,      30508,      30509,      30510,      30511,          0,          0, 
1287 : QE0540_002_BTL_01,      30512,      30513,      30514,      30515,          0,          0, 
1288 : QE0540_002_BTL_02,      30516,      30517,      30518,      30519,          0,          0, 
1289 : QE0450_001_BTL_01,      30520,      30521,      30522,      30523,          0,          0, 
1290 : QE0450_001_BTL_02,      30524,      30525,      30526,      30527,          0,          0, 
1291 : QE0450_001_BTL_03,      30528,      30529,      30530,      30531,          0,          0, 
1292 : QE0050_001_BTL_01,      30532,      30533,      30534,      30535,          0,          0, 
1293 : QE0070_001_BTL_01,      30536,      30537,      30538,      30539,          0,          0, 
1294 : QE0070_002_BTL_01,      30540,      30541,      30542,      30543,          0,          0, 
1295 : QE0070_003_BTL_01,      30544,      30545,      30546,      30547,          0,          0, 
1296 : QE0240_001_BTL_01,      30548,      30549,      30550,      30551,          0,          0, 
1297 : QE0270_001_BTL_01,      30552,      30553,      30554,      30555,          0,          0, 
1298 : QE0270_002_BTL_01,      30556,      30557,      30558,      30559,          0,          0, 
1299 : QE0270_003_BTL_01,      30560,      30561,      30562,      30563,          0,          0, 
1300 : QE0270_004_BTL_01,      30564,      30565,      30566,      30567,          0,          0, 
1301 : QE0310_001_BTL_01,      30568,      30569,      30570,      30571,          0,          0, 
1302 : QE0310_002_BTL_01,      30572,      30573,      30574,      30575,          0,          0, 
1303 : QE0310_003_BTL_01,      30576,      30577,      30578,      30579,          0,          0, 
1304 : QE0320_001_BTL_01,      30580,      30581,      30582,      30583,          0,          0, 
1305 : QE0480_001_BTL_01,      30584,      30585,      30586,      30587,          0,          0, 
1306 : QE0120_001_BTL_01,      30588,      30589,      30590,      30591,          0,          0, 
1307 : QE0440_001_BTL_01,      30592,      30593,      30594,      30595,          0,          0, 
1308 : QE0090_001_BTL_01,      30596,      30597,      30598,      30599,          0,          0, 
1309 : QE0090_001_BTL_02,      30600,      30601,      30602,      30603,          0,          0, 
1310 : QE0090_001_BTL_03,      30604,      30605,      30606,      30607,          0,          0, 
1311 : QE0140_001_BTL_01,      30608,      30609,      30610,      30611,          0,          0, 
1312 : QE0330_001_BTL_01,      30612,      30613,      30614,      30615,          0,          0, 
1313 : QE0330_001_BTL_02,      30616,      30617,      30618,      30619,          0,          0, 
1314 : QE0940_001_BTL_01,      30620,      30621,      30622,      30623,          0,          0, 
1315 : QE0940_001_BTL_02,      30624,      30625,      30626,      30627,          0,          0, 
1316 : QE0840_001_BTL_01,      30628,      30629,      30630,      30631,          0,          0, 
1317 : QE0840_001_BTL_02,      30632,      30633,      30634,      30635,          0,          0, 
1318 : QE0840_001_BTL_03,      30636,      30637,      30638,      30639,          0,          0, 
1319 : QE0840_001_BTL_04,      30640,      30641,      30642,      30643,          0,          0, 
1320 : QE0840_001_BTL_05,      30644,      30645,      30646,      30647,          0,          0, 
1321 : QE1240_001_BTL_01,      30648,      30649,      30650,      30651,          0,          0, 
1322 : QE0350_001_BTL_01,      30652,      30653,      30654,      30655,          0,          0, 
1323 : QE0350_001_BTL_02,      30656,      30657,      30658,      30659,          0,          0, 
1324 : QE0350_001_BTL_03,      30660,      30661,      30662,      30663,          0,          0, 
1325 : QE0350_002_BTL_01,      30664,      30665,      30666,      30667,          0,          0, 
1326 : QE0350_002_BTL_02,      30668,      30669,      30670,      30671,          0,          0, 
1327 : QE0350_002_BTL_03,      30672,      30673,      30674,      30675,          0,          0, 
1328 : QE0180_001_BTL_01,      30676,      30677,      30678,      30679,          0,          0, 
1329 : QE0340_001_BTL_01,      30680,      30681,      30682,      30683,          0,          0, 
1330 : QE0340_002_BTL_01,      30684,      30685,      30686,      30687,          0,          0, 
1331 : QE0340_002_BTL_02,      30688,      30689,      30690,      30691,          0,          0, 
1332 : QE0340_003_BTL_01,      30692,      30693,      30694,      30695,          0,          0, 
1333 : QE0340_003_BTL_02,      30696,      30697,      30698,      30699,          0,          0, 
1334 : QE0340_004_BTL_01,      30700,      30701,      30702,      30703,          0,          0, 
1335 : QE0340_004_BTL_02,      30704,      30705,      30706,      30707,          0,          0, 
1336 : QE0340_004_BTL_03,      30708,      30709,      30710,      30711,          0,          0, 
1337 :     mascot,      30712,      30713,      30714,      30715,          0,          0, 
1338 : action_target_question,      30716,      30717,      30718,      30719,          0,          0, 
1339 : action_target_question_red,      30720,      30721,      30722,      30723,          0,          0, 
1340 : action_target_treasure,      30724,      30725,      30726,      30727,          0,          0, 
1341 : action_target_transporter,      30728,      30729,      30730,      30731,          0,          0, 
1342 : action_target_teleporter,      30732,      30733,      30734,      30735,          0,          0, 
1343 : action_target_cpoint_cut,      30736,      30737,      30738,      30739,          0,          0, 
1344 : action_target_cpoint_mine,      30740,      30741,      30742,      30743,          0,          0, 
1345 : action_target_cpoint_hiding,      30744,      30745,      30746,      30747,          0,          0, 
1346 : action_target_cpoint_leap,      30748,      30749,      30750,      30751,          0,          0, 
1347 : action_target_cpoint_dig,      30752,      30753,      30754,      30755,          0,          0, 
1348 : action_target_one_way_cliff,      30756,      30757,      30758,      30759,          0,          0, 
1349 : action_target_general_ladder,      30760,      30761,      30762,      30763,          0,          0, 
1350 : action_target_locked_door,      30764,      30765,      30766,      30767,          0,          0, 
1351 : action_target_general_door,      30768,      30769,      30770,      30771,          0,          0, 
1352 : action_target_pub_door,      30772,      30773,      30774,      30775,          0,          0, 
1353 : action_target_guild_door,      30776,      30777,      30778,      30779,          0,          0, 
1354 : action_target_luxury_door,      30780,      30781,      30782,      30783,          0,          0, 
1355 : action_target_solemn_door,      30784,      30785,      30786,      30787,          0,          0, 
1356 : action_target_seiiki_door,      30788,      30789,      30790,      30791,          0,          0, 
1357 : action_target_ckd_door,      30792,      30793,      30794,      30795,          0,          0, 
1358 : action_target_str_door,      30796,      30797,      30798,      30799,          0,          0, 
1359 : action_target_bhk_door,      30800,      30801,      30802,      30803,          0,          0, 
1360 : action_target_dkf_door,      30804,      30805,      30806,      30807,          0,          0, 
1361 : action_target_dlp_door,      30808,      30809,      30810,      30811,          0,          0, 
1362 : action_target_labo_door,      30812,      30813,      30814,      30815,          0,          0, 
1363 : action_target_temple_door,      30816,      30817,      30818,      30819,          0,          0, 
1364 : action_target_academy_door,      30820,      30821,      30822,      30823,          0,          0, 
1365 : action_target_arkgate_door,      30824,      30825,      30826,      30827,          0,          0, 
1366 : action_target_evhandle,      30828,      30829,      30830,      30831,          0,          0, 
1367 : action_target_ark,      30832,      30833,      30834,      30835,          0,          0, 
1368 : action_target_seiiki_ctrl,      30836,      30837,      30838,      30839,          0,          0, 
1369 : action_target_wing_mnmnt,      30840,      30841,      30842,      30843,          0,          0, 
1370 : action_target_pole,      30844,      30845,      30846,      30847,          0,          0, 
1371 : action_target_big_mnmnt,      30848,      30849,      30850,      30851,          0,          0, 
1372 : action_target_stand,      30852,      30853,      30854,      30855,          0,          0, 
1373 : action_target_nwd_ctrl,      30856,      30857,      30858,      30859,          0,          0, 
1374 : action_target_rubber_soul,      30860,      30861,      30862,      30863,          0,          0, 
1375 : action_target_schiavona,      30864,      30865,      30866,      30867,          0,          0, 
1376 : action_target_dead_heart,      30868,      30869,      30870,      30871,          0,          0, 
1377 : action_target_liafort,      30872,      30873,      30874,      30875,          0,          0, 
1378 : action_target_flashonal,      30876,      30877,      30878,      30879,          0,          0, 
1379 : action_target_last_leaf,      30880,      30881,      30882,      30883,          0,          0, 
1380 : demihuman_NM_001,      30884,      30885,      30886,      30887,          0,          0, 
1381 : last_haou01,      30888,      30889,      30890,      30891,          0,          0, 
1382 : last_haou02,      30892,      30893,      30894,      30895,          0,          0, 
1383 : last_haou03,      30896,      30897,      30898,      30899,          0,          0, 
1384 : last_haou04,      30900,      30901,      30902,      30903,          0,          0, 
1385 : last_haou05,      30904,      30905,      30906,      30907,          0,          0, 
1386 : last_haou06,      30908,      30909,      30910,      30911,          0,          0, 
1387 : last_haou07,      30912,      30913,      30914,      30915,          0,          0, 
1388 : last_haou08,      30916,      30917,      30918,      30919,          0,          0, 

