           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
1117 : accessories_anklet,      24196,      24197,      24198,      24199,          0,          0, 
1118 : accessories_anklet,      24200,      24201,      24202,      24203,          0,          0, 
1119 : accessories_anklet,      24204,      24205,      24206,      24207,          0,          0, 
1120 : accessories_anklet,      24208,      24209,      24210,      24211,          0,          0, 
1121 : accessories_amulet_01,      24212,      24213,      24214,      24215,          0,          0, 
1122 : accessories_amulet_02,      24216,      24217,      24218,      24219,          0,          0, 
1123 : accessories_amulet_03,      24220,      24221,      24222,      24223,          0,          0, 
1124 : accessories_amulet_09,      24224,      24225,      24226,      24227,          0,          0, 
1125 : accessories_amulet,      24228,      24229,      24230,      24231,          0,          0, 
1126 : accessories_amulet,      24232,      24233,      24234,      24235,          0,          0, 
1127 : accessories_amulet,      24236,      24237,      24238,      24239,          0,          0, 
1128 : accessories_amulet,      24240,      24241,      24242,      24243,          0,          0, 
1129 : accessories_amulet,      24244,      24245,      24246,      24247,          0,          0, 
1130 : accessories_amulet,      24248,      24249,      24250,      24251,          0,          0, 
1131 : accessories_amulet,      24252,      24253,      24254,      24255,          0,          0, 
1132 : accessories_amulet,      24256,      24257,      24258,      24259,          0,          0, 
1133 : accessories_amulet,      24260,      24261,      24262,      24263,          0,          0, 
1134 : accessories_amulet,      24264,      24265,      24266,      24267,          0,          0, 
1135 : accessories_amulet,      24268,      24269,      24270,      24271,          0,          0, 
1136 : accessories_amulet,      24272,      24273,      24274,      24275,          0,          0, 
1137 : accessories_amulet,      24276,      24277,      24278,      24279,          0,          0, 
1138 : accessories_amulet,      24280,      24281,      24282,      24283,          0,          0, 
1139 : accessories_amulet,      24284,      24285,      24286,      24287,          0,          0, 
1140 : accessories_amulet,      24288,      24289,      24290,      24291,          0,          0, 
1141 : accessories_amulet,      24292,      24293,      24294,      24295,          0,          0, 
1142 : accessories_amulet,      24296,      24297,      24298,      24299,          0,          0, 
1143 : accessories_amulet,      24300,      24301,      24302,      24303,          0,          0, 
1144 : accessories_jewel,      24304,      24305,      24306,      24307,          0,          0, 
1145 : accessories_jewel,      24308,      24309,      24310,      24311,          0,          0, 
1146 : accessories_jewel,      24312,      24313,      24314,      24315,          0,          0, 
1147 : accessories_jewel,      24316,      24317,      24318,      24319,          0,          0, 
1148 : accessories_jewel,      24320,      24321,      24322,      24323,          0,          0, 
1149 : accessories_jewel,      24324,      24325,      24326,      24327,          0,          0, 
1150 : accessories_jewel,      24328,      24329,      24330,      24331,          0,          0, 
1151 : accessories_jewel,      24332,      24333,      24334,      24335,          0,          0, 
1152 : accessories_jewel,      24336,      24337,      24338,      24339,          0,          0, 
1153 : accessories_etc,      24340,      24341,      24342,      24343,          0,          0, 
1154 : accessories_etc,      24344,      24345,      24346,      24347,          0,          0, 
1155 : accessories_etc,      24348,      24349,      24350,      24351,          0,          0, 
1156 : accessories_etc,      24352,      24353,      24354,      24355,          0,          0, 
1157 : accessories_etc,      24356,      24357,      24358,      24359,          0,          0, 
1158 : accessories_etc,      24360,      24361,      24362,      24363,          0,          0, 
1159 : accessories_etc,      24364,      24365,      24366,      24367,          0,          0, 
1160 : accessories_etc,      24368,      24369,      24370,      24371,          0,          0, 
1161 : accessories_etc,      24372,      24373,      24374,      24375,          0,          0, 
1162 : accessories_etc,      24376,      24377,      24378,      24379,          0,          0, 
1163 : accessories_etc,      24380,      24381,      24382,      24383,          0,          0, 
1164 : accessories_etc,      24384,      24385,      24386,      24387,          0,          0, 
1165 : accessories_etc,      24388,      24389,      24390,      24391,          0,          0, 
1166 : accessories_etc,      24392,      24393,      24394,      24395,          0,          0, 
1167 : remnant_accessory_shirma_rurion,      24396,      24397,      24398,      24399,          0,          0, 
1168 : remnant_accessory_blood_challis,      24400,      24401,      24402,      24403,          0,          0, 
1169 : remnant_accessory_rubber_soul,      24404,      24405,      24406,      24407,          0,          0, 
1170 : remnant_accessory_dead_heart,      24408,      24409,      24410,      24411,          0,          0, 
1171 : remnant_accessory_ria_fall,      24412,      24413,      24414,      24415,          0,          0, 
1172 : remnant_accessory_bunshin_remnant,      24416,      24417,      24418,      24419,          0,          0, 
1173 : remnant_accessory_wonder_bangle,      24420,      24421,      24422,      24423,          0,          0, 
1174 : remnant_accessory_heartache,      24424,      24425,      24426,      24427,          0,          0, 
1175 : ancientry_accessories_01,      24428,      24429,      24430,      24431,          0,          0, 
1176 : ancientry_accessories_02,      24432,      24433,      24434,      24435,          0,          0, 
1177 : ancientry_accessories_03,      24436,      24437,      24438,      24439,          0,          0, 
1178 : event_eq_accessory_002,      24440,      24441,      24442,      24443,          0,          0, 
1179 : event_eq_accessory_003,      24444,      24445,      24446,      24447,          0,          0, 
1180 : event_eq_accessory_001,      24448,      24449,      24450,      24451,          0,          0, 

