           km_, km_StrNo_text, km_StrNo_text_s, km_StrNo_text_k1, km_StrNo_text_k2, km_window_type, km_font_type, 
798 : SQUARE_ENIX_INC_Product_Marketing_Marketing_Communications,      51688,      51689,      51690,      51691,          0,          0, 
799 : SQUARE_ENIX_INC_Sales,      51692,      51693,      51694,      51695,          0,          0, 
800 : SQUARE_ENIX_INC_Sales_01,      51696,      51697,      51698,      51699,          0,          0, 
801 : SQUARE_ENIX_INC_Sales_02,      51700,      51701,      51702,      51703,          0,          0, 
802 : SQUARE_ENIX_INC_Sales_03,      51704,      51705,      51706,      51707,          0,          0, 
803 : SQUARE_ENIX_INC_Sales_04,      51708,      51709,      51710,      51711,          0,          0, 
804 : SQUARE_ENIX_INC_Sales_05,      51712,      51713,      51714,      51715,          0,          0, 
805 : SQUARE_ENIX_INC_Sales_06,      51716,      51717,      51718,      51719,          0,          0, 
806 : SQUARE_ENIX_INC_Sales_07,      51720,      51721,      51722,      51723,          0,          0, 
807 : SQUARE_ENIX_INC_Executive_Director_Sales_Marketing,      51724,      51725,      51726,      51727,          0,          0, 
808 : SQUARE_ENIX_INC_Executive_Director_Sales_Marketing_01,      51728,      51729,      51730,      51731,          0,          0, 
809 : SQUARE_ENIX_INC_Senior_Vice_President_Sales_Marketing,      51732,      51733,      51734,      51735,          0,          0, 
810 : SQUARE_ENIX_INC_Senior_Vice_President_Sales_Marketing_01,      51736,      51737,      51738,      51739,          0,          0, 
811 : SQUARE_ENIX_INC_Vice_President_of_Legal_Affairs_General_Counsel,      51740,      51741,      51742,      51743,          0,          0, 
812 : SQUARE_ENIX_INC_Vice_President_of_Legal_Affairs_General_Counsel_01,      51744,      51745,      51746,      51747,          0,          0, 
813 : SQUARE_ENIX_INC_Senior_Vice_President,      51748,      51749,      51750,      51751,          0,          0, 
814 : SQUARE_ENIX_INC_Senior_Vice_President_01,      51752,      51753,      51754,      51755,          0,          0, 
815 : SQUARE_ENIX_INC_President_CEO,      51756,      51757,      51758,      51759,          0,          0, 
816 : SQUARE_ENIX_INC_President_CEO_01,      51760,      51761,      51762,      51763,          0,          0, 
817 : SQUARE_ENIX_LTD,      51764,      51765,      51766,      51767,          0,          0, 
818 : SQUARE_ENIX_LTD_Production_Manager,      51768,      51769,      51770,      51771,          0,          0, 
819 : SQUARE_ENIX_LTD_Production_Manager_01,      51772,      51773,      51774,      51775,          0,          0, 
820 : SQUARE_ENIX_LTD_Assistant_Production_Manager,      51776,      51777,      51778,      51779,          0,          0, 
821 : SQUARE_ENIX_LTD_Assistant_Production_Manager_01,      51780,      51781,      51782,      51783,          0,          0, 
822 : SQUARE_ENIX_LTD_Associate_Localisation_Producers,      51784,      51785,      51786,      51787,          0,          0, 
823 : SQUARE_ENIX_LTD_Associate_Localisation_Producers_01,      51788,      51789,      51790,      51791,          0,          0, 
824 : SQUARE_ENIX_LTD_Associate_Localisation_Producers_02,      51792,      51793,      51794,      51795,          0,          0, 
825 : SQUARE_ENIX_LTD_Assistant_Localisation_Producer,      51796,      51797,      51798,      51799,          0,          0, 
826 : SQUARE_ENIX_LTD_Assistant_Localisation_Producer_01,      51800,      51801,      51802,      51803,          0,          0, 
827 : SQUARE_ENIX_LTD_Chief_of_QA,      51804,      51805,      51806,      51807,          0,          0, 
828 : SQUARE_ENIX_LTD_Chief_of_QA_01,      51808,      51809,      51810,      51811,          0,          0, 
829 : SQUARE_ENIX_LTD_Assistant_QA_Managers,      51812,      51813,      51814,      51815,          0,          0, 
830 : SQUARE_ENIX_LTD_Assistant_QA_Managers_01,      51816,      51817,      51818,      51819,          0,          0, 
831 : SQUARE_ENIX_LTD_Assistant_QA_Managers_02,      51820,      51821,      51822,      51823,          0,          0, 
832 : SQUARE_ENIX_LTD_Senior_Tester,      51824,      51825,      51826,      51827,          0,          0, 
833 : SQUARE_ENIX_LTD_Senior_Tester_01,      51828,      51829,      51830,      51831,          0,          0, 
834 : SQUARE_ENIX_LTD_QA_Translators,      51832,      51833,      51834,      51835,          0,          0, 
835 : SQUARE_ENIX_LTD_QA_Translators_01,      51836,      51837,      51838,      51839,          0,          0, 
836 : SQUARE_ENIX_LTD_QA_Translators_02,      51840,      51841,      51842,      51843,          0,          0, 
837 : SQUARE_ENIX_LTD_UK_QA_Team,      51844,      51845,      51846,      51847,          0,          0, 
838 : SQUARE_ENIX_LTD_UK_QA_Team_01,      51848,      51849,      51850,      51851,          0,          0, 
839 : SQUARE_ENIX_LTD_UK_QA_Team_02,      51852,      51853,      51854,      51855,          0,          0, 
840 : SQUARE_ENIX_LTD_UK_QA_Team_03,      51856,      51857,      51858,      51859,          0,          0, 
841 : SQUARE_ENIX_LTD_UK_QA_Team_04,      51860,      51861,      51862,      51863,          0,          0, 
842 : SQUARE_ENIX_LTD_French_QA_Co_ordinator,      51864,      51865,      51866,      51867,          0,          0, 
843 : SQUARE_ENIX_LTD_French_QA_Co_ordinator_01,      51868,      51869,      51870,      51871,          0,          0, 
844 : SQUARE_ENIX_LTD_French_QA_Team,      51872,      51873,      51874,      51875,          0,          0, 
845 : SQUARE_ENIX_LTD_French_QA_Team_01,      51876,      51877,      51878,      51879,          0,          0, 
846 : SQUARE_ENIX_LTD_French_QA_Team_02,      51880,      51881,      51882,      51883,          0,          0, 
847 : SQUARE_ENIX_LTD_French_QA_Team_03,      51884,      51885,      51886,      51887,          0,          0, 
848 : SQUARE_ENIX_LTD_French_QA_Team_04,      51888,      51889,      51890,      51891,          0,          0, 
849 : SQUARE_ENIX_LTD_French_QA_Team_05,      51892,      51893,      51894,      51895,          0,          0, 
850 : SQUARE_ENIX_LTD_German_QA_Co_ordinator,      51896,      51897,      51898,      51899,          0,          0, 
851 : SQUARE_ENIX_LTD_German_QA_Co_ordinator_01,      51900,      51901,      51902,      51903,          0,          0, 
852 : SQUARE_ENIX_LTD_German_QA_Team,      51904,      51905,      51906,      51907,          0,          0, 
853 : SQUARE_ENIX_LTD_German_QA_Team_01,      51908,      51909,      51910,      51911,          0,          0, 
854 : SQUARE_ENIX_LTD_German_QA_Team_02,      51912,      51913,      51914,      51915,          0,          0, 
855 : SQUARE_ENIX_LTD_German_QA_Team_03,      51916,      51917,      51918,      51919,          0,          0, 
856 : SQUARE_ENIX_LTD_German_QA_Team_04,      51920,      51921,      51922,      51923,          0,          0, 
857 : SQUARE_ENIX_LTD_German_QA_Team_05,      51924,      51925,      51926,      51927,          0,          0, 
858 : SQUARE_ENIX_LTD_Italian_QA_Co_ordinator,      51928,      51929,      51930,      51931,          0,          0, 
859 : SQUARE_ENIX_LTD_Italian_QA_Co_ordinator_01,      51932,      51933,      51934,      51935,          0,          0, 
860 : SQUARE_ENIX_LTD_Italian_QA_Team,      51936,      51937,      51938,      51939,          0,          0, 
861 : SQUARE_ENIX_LTD_Italian_QA_Team_01,      51940,      51941,      51942,      51943,          0,          0, 
862 : SQUARE_ENIX_LTD_Italian_QA_Team_02,      51944,      51945,      51946,      51947,          0,          0, 
863 : SQUARE_ENIX_LTD_Italian_QA_Team_03,      51948,      51949,      51950,      51951,          0,          0, 
864 : SQUARE_ENIX_LTD_Italian_QA_Team_04,      51952,      51953,      51954,      51955,          0,          0, 
865 : SQUARE_ENIX_LTD_Italian_QA_Team_05,      51956,      51957,      51958,      51959,          0,          0, 
866 : SQUARE_ENIX_LTD_Spanish_QA_Co_ordinator,      51960,      51961,      51962,      51963,          0,          0, 
867 : SQUARE_ENIX_LTD_Spanish_QA_Co_ordinator_01,      51964,      51965,      51966,      51967,          0,          0, 
868 : SQUARE_ENIX_LTD_Spanish_QA_Team,      51968,      51969,      51970,      51971,          0,          0, 
869 : SQUARE_ENIX_LTD_Spanish_QA_Team_01,      51972,      51973,      51974,      51975,          0,          0, 
870 : SQUARE_ENIX_LTD_Spanish_QA_Team_02,      51976,      51977,      51978,      51979,          0,          0, 
871 : SQUARE_ENIX_LTD_Spanish_QA_Team_03,      51980,      51981,      51982,      51983,          0,          0, 
872 : SQUARE_ENIX_LTD_Spanish_QA_Team_04,      51984,      51985,      51986,      51987,          0,          0, 
873 : SQUARE_ENIX_LTD_Spanish_QA_Team_05,      51988,      51989,      51990,      51991,          0,          0, 
874 : SQUARE_ENIX_LTD_Localisation_Team,      51992,      51993,      51994,      51995,          0,          0, 
875 : SQUARE_ENIX_LTD_Localisation_Team_01,      51996,      51997,      51998,      51999,          0,          0, 
876 : SQUARE_ENIX_LTD_Localisation_Team_02,      52000,      52001,      52002,      52003,          0,          0, 
877 : SQUARE_ENIX_LTD_Localisation_Team_03,      52004,      52005,      52006,      52007,          0,          0, 
878 : SQUARE_ENIX_LTD_Localisation_Team_04,      52008,      52009,      52010,      52011,          0,          0, 
879 : SQUARE_ENIX_LTD_Marketing_PR_Assistant,      52012,      52013,      52014,      52015,          0,          0, 
880 : SQUARE_ENIX_LTD_Marketing_PR_Assistant_01,      52016,      52017,      52018,      52019,          0,          0, 
881 : SQUARE_ENIX_LTD_International_Marketing_Co_ordinator,      52020,      52021,      52022,      52023,          0,          0, 
882 : SQUARE_ENIX_LTD_International_Marketing_Co_ordinator_01,      52024,      52025,      52026,      52027,          0,          0, 
883 : SQUARE_ENIX_LTD_Operations_Assistant,      52028,      52029,      52030,      52031,          0,          0, 
884 : SQUARE_ENIX_LTD_Operations_Assistant_01,      52032,      52033,      52034,      52035,          0,          0, 
885 : SQUARE_ENIX_LTD_Assistant_Product_Manager,      52036,      52037,      52038,      52039,          0,          0, 
886 : SQUARE_ENIX_LTD_Assistant_Product_Manager_01,      52040,      52041,      52042,      52043,          0,          0, 
887 : SQUARE_ENIX_LTD_Senior_Product_Manager,      52044,      52045,      52046,      52047,          0,          0, 
888 : SQUARE_ENIX_LTD_Senior_Product_Manager_01,      52048,      52049,      52050,      52051,          0,          0, 
889 : SQUARE_ENIX_LTD_Marketing_Communications_Manager,      52052,      52053,      52054,      52055,          0,          0, 
890 : SQUARE_ENIX_LTD_Marketing_Communications_Manager_01,      52056,      52057,      52058,      52059,          0,          0, 
891 : SQUARE_ENIX_LTD_Consumer_PR,      52060,      52061,      52062,      52063,          0,          0, 
892 : SQUARE_ENIX_LTD_Consumer_PR_01,      52064,      52065,      52066,      52067,          0,          0, 
893 : SQUARE_ENIX_LTD_PR_Manager,      52068,      52069,      52070,      52071,          0,          0, 
894 : SQUARE_ENIX_LTD_PR_Manager_01,      52072,      52073,      52074,      52075,          0,          0, 
895 : SQUARE_ENIX_LTD_European_Marketing_Director,      52076,      52077,      52078,      52079,          0,          0, 
896 : SQUARE_ENIX_LTD_European_Marketing_Director_01,      52080,      52081,      52082,      52083,          0,          0, 
897 : SQUARE_ENIX_LTD_Marketing_Director,      52084,      52085,      52086,      52087,          0,          0, 
898 : SQUARE_ENIX_LTD_Marketing_Director_01,      52088,      52089,      52090,      52091,          0,          0, 
899 : SQUARE_ENIX_LTD_Sales_Manager,      52092,      52093,      52094,      52095,          0,          0, 
900 : SQUARE_ENIX_LTD_Sales_Manager_01,      52096,      52097,      52098,      52099,          0,          0, 
901 : SQUARE_ENIX_LTD_UK_Sales_Director,      52100,      52101,      52102,      52103,          0,          0, 
902 : SQUARE_ENIX_LTD_UK_Sales_Director_01,      52104,      52105,      52106,      52107,          0,          0, 
903 : SQUARE_ENIX_LTD_Vice_President_Marketing,      52108,      52109,      52110,      52111,          0,          0, 
904 : SQUARE_ENIX_LTD_Vice_President_Marketing_01,      52112,      52113,      52114,      52115,          0,          0, 
905 : SQUARE_ENIX_LTD_Vice_President_Administration,      52116,      52117,      52118,      52119,          0,          0, 
906 : SQUARE_ENIX_LTD_Vice_President_Administration_01,      52120,      52121,      52122,      52123,          0,          0, 
907 : SQUARE_ENIX_LTD_Co_COO,      52124,      52125,      52126,      52127,          0,          0, 
908 : SQUARE_ENIX_LTD_Co_COO_01,      52128,      52129,      52130,      52131,          0,          0, 
909 : SQUARE_ENIX_LTD_President_CEO,      52132,      52133,      52134,      52135,          0,          0, 
910 : SQUARE_ENIX_LTD_President_CEO_01,      52136,      52137,      52138,      52139,          0,          0, 
911 : SPECIAL_THANKS,      52140,      52141,      52142,      52143,          0,          0, 
912 : SPECIAL_THANKS_01,      52144,      52145,      52146,      52147,          0,          0, 
913 : SPECIAL_THANKS_02,      52148,      52149,      52150,      52151,          0,          0, 
914 : SPECIAL_THANKS_03,      52152,      52153,      52154,      52155,          0,          0, 
915 : SPECIAL_THANKS_04,      52156,      52157,      52158,      52159,          0,          0, 
916 : SPECIAL_THANKS_05,      52160,      52161,      52162,      52163,          0,          0, 
917 : SPECIAL_THANKS_06,      52164,      52165,      52166,      52167,          0,          0, 
918 : SPECIAL_THANKS_07,      52168,      52169,      52170,      52171,          0,          0, 
919 : SPECIAL_THANKS_08,      52172,      52173,      52174,      52175,          0,          0, 
920 : SPECIAL_THANKS_09,      52176,      52177,      52178,      52179,          0,          0, 
921 : SPECIAL_THANKS,      52180,      52181,      52182,      52183,          0,          0, 
922 : SPECIAL_THANKS,      52184,      52185,      52186,      52187,          0,          0, 
923 : SPECIAL_THANKS,      52188,      52189,      52190,      52191,          0,          0, 
924 : SPECIAL_THANKS,      52192,      52193,      52194,      52195,          0,          0, 
925 : SPECIAL_THANKS,      52196,      52197,      52198,      52199,          0,          0, 
926 : SPECIAL_THANKS,      52200,      52201,      52202,      52203,          0,          0, 
927 : SPECIAL_THANKS,      52204,      52205,      52206,      52207,          0,          0, 
928 : SPECIAL_THANKS,      52208,      52209,      52210,      52211,          0,          0, 
929 : SPECIAL_THANKS,      52212,      52213,      52214,      52215,          0,          0, 
930 : SPECIAL_THANKS,      52216,      52217,      52218,      52219,          0,          0, 
931 : SPECIAL_THANKS,      52220,      52221,      52222,      52223,          0,          0, 
932 : SPECIAL_THANKS,      52224,      52225,      52226,      52227,          0,          0, 
933 : SPECIAL_THANKS,      52228,      52229,      52230,      52231,          0,          0, 
934 : SPECIAL_THANKS,      52232,      52233,      52234,      52235,          0,          0, 
935 : SPECIAL_THANKS,      52236,      52237,      52238,      52239,          0,          0, 
936 : SPECIAL_THANKS,      52240,      52241,      52242,      52243,          0,          0, 
937 : SPECIAL_THANKS,      52244,      52245,      52246,      52247,          0,          0, 
938 : SPECIAL_THANKS,      52248,      52249,      52250,      52251,          0,          0, 
939 : SPECIAL_THANKS,      52252,      52253,      52254,      52255,          0,          0, 
940 : SPECIAL_THANKS,      52256,      52257,      52258,      52259,          0,          0, 
941 : SPECIAL_THANKS,      52260,      52261,      52262,      52263,          0,          0, 
942 : SPECIAL_THANKS,      52264,      52265,      52266,      52267,          0,          0, 
943 : SPECIAL_THANKS,      52268,      52269,      52270,      52271,          0,          0, 
944 : SPECIAL_THANKS,      52272,      52273,      52274,      52275,          0,          0, 
945 : SPECIAL_THANKS,      52276,      52277,      52278,      52279,          0,          0, 
946 : SPECIAL_THANKS,      52280,      52281,      52282,      52283,          0,          0, 
947 : SPECIAL_THANKS,      52284,      52285,      52286,      52287,          0,          0, 
948 : SPECIAL_THANKS,      52288,      52289,      52290,      52291,          0,          0, 
949 : SPECIAL_THANKS,      52292,      52293,      52294,      52295,          0,          0, 
950 : SPECIAL_THANKS,      52296,      52297,      52298,      52299,          0,          0, 
951 : SPECIAL_THANKS,      52300,      52301,      52302,      52303,          0,          0, 
952 : SPECIAL_THANKS,      52304,      52305,      52306,      52307,          0,          0, 
953 : SPECIAL_THANKS,      52308,      52309,      52310,      52311,          0,          0, 
954 : SPECIAL_THANKS,      52312,      52313,      52314,      52315,          0,          0, 
955 : SPECIAL_THANKS,      52316,      52317,      52318,      52319,          0,          0, 
956 : SPECIAL_THANKS,      52320,      52321,      52322,      52323,          0,          0, 
957 : SPECIAL_THANKS,      52324,      52325,      52326,      52327,          0,          0, 
958 : SPECIAL_THANKS,      52328,      52329,      52330,      52331,          0,          0, 
959 : SPECIAL_THANKS,      52332,      52333,      52334,      52335,          0,          0, 
960 : SPECIAL_THANKS,      52336,      52337,      52338,      52339,          0,          0, 
961 : SPECIAL_THANKS,      52340,      52341,      52342,      52343,          0,          0, 
962 : SPECIAL_THANKS,      52344,      52345,      52346,      52347,          0,          0, 
963 : SPECIAL_THANKS,      52348,      52349,      52350,      52351,          0,          0, 
964 : SPECIAL_THANKS,      52352,      52353,      52354,      52355,          0,          0, 
965 : SPECIAL_THANKS,      52356,      52357,      52358,      52359,          0,          0, 
966 : SPECIAL_THANKS,      52360,      52361,      52362,      52363,          0,          0, 
967 : SPECIAL_THANKS,      52364,      52365,      52366,      52367,          0,          0, 
968 : SPECIAL_THANKS,      52368,      52369,      52370,      52371,          0,          0, 
969 : SPECIAL_THANKS,      52372,      52373,      52374,      52375,          0,          0, 
970 : SPECIAL_THANKS,      52376,      52377,      52378,      52379,          0,          0, 
971 : SPECIAL_THANKS,      52380,      52381,      52382,      52383,          0,          0, 
972 : SPECIAL_THANKS,      52384,      52385,      52386,      52387,          0,          0, 
973 : SPECIAL_THANKS,      52388,      52389,      52390,      52391,          0,          0, 
974 : SPECIAL_THANKS,      52392,      52393,      52394,      52395,          0,          0, 
975 : SPECIAL_THANKS,      52396,      52397,      52398,      52399,          0,          0, 
976 : SPECIAL_THANKS,      52400,      52401,      52402,      52403,          0,          0, 
977 :    ETC_IDV,      52404,      52405,      52406,      52407,          0,          0, 
978 :    ETC_RAD,      52408,      52409,      52410,      52411,          0,          0, 
979 : ETC_Production_Executives,      52412,      52413,      52414,      52415,          0,          0, 
980 : ETC_Production_Executives_01,      52416,      52417,      52418,      52419,          0,          0, 
981 : ETC_Production_Executives_02,      52420,      52421,      52422,      52423,          0,          0, 
982 : ETC_Producer,      52424,      52425,      52426,      52427,          0,          0, 
983 : ETC_Producer_01,      52428,      52429,      52430,      52431,          0,          0, 
984 : ETC_Executive_Producer,      52432,      52433,      52434,      52435,          0,          0, 
985 : ETC_Executive_Producer_01,      52436,      52437,      52438,      52439,          0,          0, 

